#{"t_start": 1702587931.593292, "env_id": "None"}
r,l,t
10.0,4,3027.307875
10.0,3,3027.322458
10.0,4,3027.344585
0.0,5,3027.37303
10.0,4,3027.396129
-7.0,1,3027.402826
0.0,5,3027.432898
-7.0,1,3027.438897
10.0,4,3027.469002
-10.0,3,3027.494595
10.0,3,3027.512626
0.0,5,3027.553513
0.0,5,3027.581723
-7.0,1,3027.595685
-7.0,1,3027.599683
-7.0,1,3027.604633
0.0,5,3027.632569
-7.0,1,3027.638577
0.0,5,3027.664286
-7.0,1,3027.66929
-7.0,1,3027.682713
10.0,4,3027.699274
-7.0,1,3027.718301
0.0,5,3027.755441
-7.0,1,3027.761457
-7.0,1,3027.766465
0.0,5,3027.799201
-7.0,1,3027.805236
-7.0,1,3027.809237
0.0,5,3027.841347
10.0,3,3027.867088
-7.0,1,3027.874153
-7.0,1,3027.880697
-7.0,1,3027.895602
-7.0,1,3027.90063
-10.0,4,3027.934375
-7.0,1,3027.941387
-7.0,1,3027.948404
-7.0,1,3027.954321
10.0,4,3027.980996
-7.0,1,3027.985792
-7.0,1,3027.991328
0.0,5,3028.019695
-7.0,1,3028.034248
0.0,5,3028.069366
-7.0,1,3028.073983
0.0,5,3028.109525
-10.0,4,3028.138927
0.0,5,3028.165663
-10.0,4,3028.182698
-7.0,1,3028.20076
0.0,5,3028.23629
-7.0,1,3028.24131
0.0,5,3028.272992
-7.0,1,3028.278996
10.0,4,3028.306984
10.0,4,3028.333653
-7.0,1,3028.341158
-7.0,1,3028.347686
-7.0,1,3028.35472
-7.0,1,3028.361224
10.0,4,3028.391402
-7.0,1,3028.396925
0.0,5,3028.43052
0.0,5,3028.457592
0.0,5,3028.488766
0.0,5,3028.517724
0.0,5,3028.549307
0.0,5,3028.580398
0.0,5,3028.62205
0.0,5,3028.654072
0.0,5,3028.684952
-7.0,1,3028.700992
10.0,4,3028.715307
-7.0,1,3028.729598
-7.0,1,3028.736632
-7.0,1,3028.743663
10.0,4,3028.775379
0.0,5,3028.804579
-7.0,1,3028.809581
10.0,3,3028.832611
0.0,5,3028.862584
10.0,4,3028.881636
-7.0,1,3028.896871
0.0,5,3028.924489
-7.0,1,3028.928489
-7.0,1,3028.933519
-7.0,1,3028.93751
-7.0,1,3028.943547
10.0,3,3028.964642
0.0,5,3029.001479
0.0,5,3029.033409
10.0,3,3029.051442
-7.0,1,3029.056464
10.0,3,3029.068345
-7.0,1,3029.086382
-7.0,1,3029.09345
0.0,5,3029.121165
-7.0,1,3029.125683
-7.0,1,3029.132197
0.0,5,3029.175406
-7.0,1,3029.182428
10.0,4,3029.21543
-7.0,1,3029.219429
-7.0,1,3029.236509
-7.0,1,3029.241532
-7.0,1,3029.245539
0.0,5,3029.273446
0.0,5,3029.306646
-7.0,1,3029.312731
-7.0,1,3029.3197
0.0,5,3029.353517
-7.0,1,3029.369261
0.0,5,3029.402303
10.0,4,3029.41733
0.0,5,3029.450606
0.0,5,3029.486655
-7.0,1,3029.503249
10.0,3,3029.51862
-7.0,1,3029.522651
0.0,5,3029.56327
0.0,5,3029.601906
10.0,3,3029.620443
-7.0,1,3029.624962
0.0,5,3029.653067
0.0,5,3029.679143
-7.0,1,3029.685171
-7.0,1,3029.698713
-7.0,1,3029.703075
-10.0,4,3029.732509
0.0,5,3029.759319
-7.0,1,3029.765373
-10.0,4,3029.792733
-7.0,1,3029.797738
0.0,5,3029.824374
-7.0,1,3029.830374
0.0,5,3029.856307
0.0,5,3029.885601
-7.0,1,3029.890627
0.0,5,3029.920693
0.0,5,3029.953702
0.0,5,3029.996349
10.0,4,3030.021255
10.0,4,3030.046335
0.0,5,3030.072307
0.0,5,3030.108968
-7.0,1,3030.115002
0.0,5,3030.152133
-7.0,1,3030.158141
0.0,5,3030.197363
0.0,5,3030.234485
-7.0,1,3030.238488
-7.0,1,3030.259765
-7.0,1,3030.267282
-10.0,4,3030.296077
0.0,5,3030.329004
10.0,4,3030.347694
-7.0,1,3030.359588
0.0,5,3030.397048
-7.0,1,3030.402069
0.0,5,3030.430853
10.0,4,3030.467505
10.0,4,3030.489071
-7.0,1,3030.50142
-7.0,1,3030.505936
-7.0,1,3030.51145
0.0,5,3030.541552
0.0,5,3030.571122
-7.0,1,3030.576641
0.0,5,3030.603453
0.0,5,3030.637556
-7.0,1,3030.641563
0.0,5,3030.669657
0.0,5,3030.702921
-7.0,1,3030.716967
10.0,4,3030.73683
0.0,5,3030.771561
10.0,3,3030.791327
0.0,5,3030.819732
10.0,4,3030.851324
-7.0,1,3030.857352
0.0,5,3030.898015
0.0,5,3030.932718
-7.0,1,3030.938293
0.0,5,3030.975959
-7.0,1,3030.980471
-7.0,1,3030.994687
-7.0,1,3030.999684
-7.0,1,3031.004353
0.0,5,3031.034459
-7.0,1,3031.039457
-7.0,1,3031.045476
-7.0,1,3031.061522
-7.0,1,3031.066532
0.0,5,3031.094774
-7.0,1,3031.098768
-7.0,1,3031.104291
10.0,3,3031.124354
10.0,4,3031.153585
0.0,5,3031.185303
-7.0,1,3031.189402
0.0,5,3031.227576
-7.0,1,3031.233594
-7.0,1,3031.237595
-7.0,1,3031.24261
-7.0,1,3031.262689
-7.0,1,3031.269698
10.0,4,3031.303675
-7.0,1,3031.308676
-7.0,1,3031.314285
0.0,5,3031.342826
-7.0,1,3031.347833
-7.0,1,3031.35338
10.0,4,3031.383477
0.0,5,3031.411392
0.0,5,3031.441537
-7.0,1,3031.446788
-7.0,1,3031.459312
10.0,4,3031.475382
-10.0,4,3031.505326
-7.0,1,3031.511338
0.0,5,3031.541643
0.0,5,3031.574698
10.0,3,3031.597258
-7.0,1,3031.601282
-7.0,1,3031.608617
-7.0,1,3031.624681
10.0,4,3031.645428
0.0,5,3031.672623
-7.0,1,3031.691945
0.0,5,3031.728873
-7.0,1,3031.735901
-7.0,1,3031.744738
-7.0,1,3031.749735
0.0,5,3031.780329
-10.0,4,3031.803267
0.0,5,3031.828595
0.0,5,3031.85406
0.0,5,3031.882782
0.0,5,3031.910743
0.0,5,3031.940796
0.0,5,3031.969689
0.0,5,3031.998962
0.0,5,3032.02925
-7.0,1,3032.036286
-7.0,1,3032.042674
0.0,5,3032.067852
-7.0,1,3032.086927
0.0,5,3032.127096
-7.0,1,3032.132117
0.0,5,3032.159236
-7.0,1,3032.164602
0.0,5,3032.198289
-7.0,1,3032.204672
0.0,5,3032.233268
-7.0,1,3032.238267
-7.0,1,3032.252444
0.0,5,3032.284282
-7.0,1,3032.290792
-7.0,1,3032.295352
0.0,5,3032.320402
0.0,5,3032.347864
10.0,4,3032.372725
0.0,5,3032.403548
-7.0,1,3032.410549
0.0,5,3032.439307
0.0,5,3032.473388
-7.0,1,3032.480895
-7.0,1,3032.487421
-7.0,1,3032.50699
-7.0,1,3032.512834
-7.0,1,3032.518841
-7.0,1,3032.525409
-10.0,3,3032.55273
-7.0,1,3032.557741
-10.0,3,3032.580806
10.0,4,3032.599172
-7.0,1,3032.612437
-7.0,1,3032.618433
-7.0,1,3032.623473
-7.0,1,3032.629479
-10.0,4,3032.659593
-7.0,1,3032.665644
-7.0,1,3032.670644
-7.0,1,3032.685524
-7.0,1,3032.689525
-7.0,1,3032.695632
-7.0,1,3032.701147
-7.0,1,3032.707664
-7.0,1,3032.722222
-7.0,1,3032.72822
-7.0,1,3032.734249
0.0,5,3032.767699
-7.0,1,3032.774224
0.0,5,3032.80789
0.0,5,3032.840689
0.0,5,3032.872641
-7.0,1,3032.878639
10.0,4,3032.902673
-7.0,1,3032.908923
-7.0,1,3032.924993
0.0,5,3032.967135
0.0,5,3033.00075
-7.0,1,3033.006262
10.0,4,3033.031356
-7.0,1,3033.035366
0.0,5,3033.070433
-7.0,1,3033.074522
0.0,5,3033.10585
-7.0,1,3033.11187
10.0,3,3033.136939
-7.0,1,3033.141451
-7.0,1,3033.145963
0.0,5,3033.173048
-7.0,1,3033.179049
-7.0,1,3033.192244
10.0,3,3033.207289
-7.0,1,3033.213315
-7.0,1,3033.226397
0.0,5,3033.258855
-7.0,1,3033.265421
-7.0,1,3033.272642
-7.0,1,3033.279654
0.0,5,3033.318334
10.0,4,3033.345931
-7.0,1,3033.351447
-10.0,4,3033.373875
0.0,5,3033.40764
10.0,4,3033.436624
0.0,5,3033.465726
0.0,5,3033.49907
-7.0,1,3033.5041
0.0,5,3033.537027
-7.0,1,3033.54205
10.0,3,3033.564831
-7.0,1,3033.569832
-7.0,1,3033.573637
0.0,5,3033.604761
-10.0,4,3033.631602
0.0,5,3033.661398
-7.0,1,3033.666405
-7.0,1,3033.671411
-7.0,1,3033.684211
0.0,5,3033.725405
-7.0,1,3033.732425
-7.0,1,3033.738434
-10.0,4,3033.764443
-7.0,1,3033.769443
-7.0,1,3033.774521
0.0,5,3033.801422
-7.0,1,3033.807696
-7.0,1,3033.821228
-7.0,1,3033.827244
10.0,4,3033.850853
0.0,5,3033.885951
-7.0,1,3033.891958
0.0,5,3033.920647
-7.0,1,3033.925539
-7.0,1,3033.931046
10.0,4,3033.956921
-7.0,1,3033.962573
-7.0,1,3033.966573
10.0,3,3033.990206
-7.0,1,3033.994243
0.0,5,3034.025617
-7.0,1,3034.031628
-7.0,1,3034.044668
0.0,5,3034.078258
0.0,5,3034.119432
-7.0,1,3034.125459
10.0,4,3034.151327
0.0,5,3034.178643
0.0,5,3034.205631
-7.0,1,3034.209632
-7.0,1,3034.216681
10.0,4,3034.239709
0.0,5,3034.292733
0.0,5,3034.33344
0.0,5,3034.365677
-7.0,1,3034.369677
0.0,5,3034.39849
10.0,4,3034.421528
0.0,5,3034.452584
0.0,5,3034.484947
0.0,5,3034.515055
-7.0,1,3034.520568
-7.0,1,3034.528101
10.0,3,3034.557211
0.0,5,3034.590612
-10.0,4,3034.618995
0.0,5,3034.649072
0.0,5,3034.68218
-7.0,1,3034.687189
-7.0,1,3034.691706
0.0,5,3034.716615
0.0,5,3034.743932
-7.0,1,3034.747929
-7.0,1,3034.753475
0.0,5,3034.783638
0.0,5,3034.810802
-7.0,1,3034.828357
10.0,4,3034.844409
-10.0,3,3034.864534
-7.0,1,3034.869538
-7.0,1,3034.874551
-7.0,1,3034.887429
10.0,4,3034.904498
0.0,5,3034.936672
-7.0,1,3034.950547
10.0,4,3034.969117
0.0,5,3035.008317
10.0,3,3035.037441
10.0,4,3035.069669
0.0,5,3035.104289
0.0,5,3035.138726
0.0,5,3035.173656
-7.0,1,3035.178654
10.0,3,3035.197932
-7.0,1,3035.203492
-7.0,1,3035.210494
-10.0,3,3035.232521
-7.0,1,3035.237527
-7.0,1,3035.242633
-7.0,1,3035.248632
10.0,4,3035.275164
-7.0,1,3035.27918
-10.0,4,3035.303337
0.0,5,3035.3315
-7.0,1,3035.336513
-7.0,1,3035.341017
-7.0,1,3035.359545
-7.0,1,3035.363571
0.0,5,3035.402603
0.0,5,3035.435702
-7.0,1,3035.443226
-7.0,1,3035.449225
10.0,4,3035.484407
-7.0,1,3035.493954
10.0,4,3035.520838
-7.0,1,3035.527635
-7.0,1,3035.532701
-7.0,1,3035.546719
0.0,5,3035.579307
-7.0,1,3035.585373
-7.0,1,3035.590883
0.0,5,3035.618663
-7.0,1,3035.622941
-7.0,1,3035.627948
0.0,5,3035.660553
0.0,5,3035.693185
0.0,5,3035.732682
-7.0,1,3035.749435
-10.0,4,3035.771466
0.0,5,3035.8071
-7.0,1,3035.824165
-7.0,1,3035.829164
-7.0,1,3035.836198
-7.0,1,3035.842232
-7.0,1,3035.848249
0.0,5,3035.872684
10.0,4,3035.902503
0.0,5,3035.935229
10.0,4,3035.958532
10.0,4,3035.996175
0.0,5,3036.028305
10.0,4,3036.059378
-7.0,1,3036.064694
-7.0,1,3036.071201
0.0,5,3036.100671
0.0,5,3036.128267
10.0,3,3036.149255
-10.0,4,3036.168613
10.0,3,3036.194105
10.0,3,3036.213496
-7.0,1,3036.219497
-7.0,1,3036.224232
-7.0,1,3036.230771
0.0,5,3036.262355
-7.0,1,3036.267394
-7.0,1,3036.282408
10.0,3,3036.293947
-7.0,1,3036.300458
0.0,5,3036.339108
-7.0,1,3036.358191
10.0,4,3036.381666
10.0,4,3036.404232
-7.0,1,3036.408237
0.0,5,3036.437696
0.0,5,3036.465609
10.0,4,3036.498185
-7.0,1,3036.503049
0.0,5,3036.537148
0.0,5,3036.564442
10.0,4,3036.586385
10.0,4,3036.614716
-7.0,1,3036.621287
-7.0,1,3036.625301
0.0,5,3036.652539
-7.0,1,3036.668244
10.0,4,3036.694885
-7.0,1,3036.70794
10.0,4,3036.722236
-7.0,1,3036.741308
-10.0,3,3036.758381
-7.0,1,3036.765409
-7.0,1,3036.783473
-7.0,1,3036.789504
-7.0,1,3036.795187
-7.0,1,3036.800694
0.0,5,3036.829652
-10.0,4,3036.857382
10.0,4,3036.882635
-7.0,1,3036.886645
-7.0,1,3036.894763
-7.0,1,3036.899796
-7.0,1,3036.913312
0.0,5,3036.948539
-7.0,1,3036.952559
10.0,4,3036.981567
-7.0,1,3036.986575
0.0,5,3037.015172
-7.0,1,3037.019169
-7.0,1,3037.024197
-7.0,1,3037.0292
-7.0,1,3037.046073
-7.0,1,3037.052609
10.0,4,3037.083079
-7.0,1,3037.088748
0.0,5,3037.129385
10.0,4,3037.161005
-7.0,1,3037.167532
0.0,5,3037.202516
0.0,5,3037.234663
0.0,5,3037.263078
-7.0,1,3037.269078
-7.0,1,3037.274102
-7.0,1,3037.280611
-7.0,1,3037.29297
-7.0,1,3037.296976
10.0,3,3037.308609
-7.0,1,3037.322693
10.0,4,3037.343724
0.0,5,3037.369284
-7.0,1,3037.382562
-7.0,1,3037.386572
-7.0,1,3037.391593
0.0,5,3037.424357
-7.0,1,3037.430354
0.0,5,3037.459693
0.0,5,3037.499362
-7.0,1,3037.505395
0.0,5,3037.546539
10.0,3,3037.567586
0.0,5,3037.602584
-7.0,1,3037.607584
10.0,4,3037.633685
-7.0,1,3037.637685
10.0,4,3037.663991
-10.0,4,3037.69584
10.0,4,3037.72122
-7.0,1,3037.727231
-7.0,1,3037.73125
-7.0,1,3037.736497
10.0,4,3037.758751
-7.0,1,3037.763269
0.0,5,3037.792621
-7.0,1,3037.799035
-7.0,1,3037.814245
-7.0,1,3037.822504
10.0,4,3037.850351
-7.0,1,3037.854497
-7.0,1,3037.862577
0.0,5,3037.889695
-7.0,1,3037.896245
0.0,5,3037.937424
-7.0,1,3037.943465
-7.0,1,3037.957518
0.0,5,3037.989629
-7.0,1,3037.995165
0.0,5,3038.028551
10.0,4,3038.051606
0.0,5,3038.078032
10.0,3,3038.089583
10.0,4,3038.115487
10.0,4,3038.145612
10.0,4,3038.169659
-7.0,1,3038.175042
-7.0,1,3038.179044
-7.0,1,3038.183906
-7.0,1,3038.19041
-7.0,1,3038.20428
-7.0,1,3038.209282
-7.0,1,3038.215331
-7.0,1,3038.219321
0.0,5,3038.259732
10.0,4,3038.282571
10.0,4,3038.312105
0.0,5,3038.348228
-7.0,1,3038.352257
0.0,5,3038.379326
-10.0,3,3038.400635
0.0,5,3038.43047
-7.0,1,3038.435838
-7.0,1,3038.441343
0.0,5,3038.481261
10.0,4,3038.507455
-7.0,1,3038.513548
-7.0,1,3038.518583
0.0,5,3038.552664
10.0,3,3038.575804
0.0,5,3038.604387
-7.0,1,3038.609381
-7.0,1,3038.613495
-7.0,1,3038.617495
-7.0,1,3038.630528
-7.0,1,3038.636396
0.0,5,3038.665844
-7.0,1,3038.669842
0.0,5,3038.705279
10.0,3,3038.730866
0.0,5,3038.768502
10.0,4,3038.783563
0.0,5,3038.808741
-7.0,1,3038.822516
-7.0,1,3038.827521
0.0,5,3038.852648
-10.0,4,3038.877965
10.0,4,3038.89361
-7.0,1,3038.90623
-7.0,1,3038.911253
0.0,5,3038.937337
-7.0,1,3038.942354
0.0,5,3038.97126
10.0,4,3038.997724
-10.0,4,3039.021243
10.0,4,3039.037313
-7.0,1,3039.052612
0.0,5,3039.087415
0.0,5,3039.114589
0.0,5,3039.151457
-7.0,1,3039.158476
-7.0,1,3039.165504
-7.0,1,3039.171518
-7.0,1,3039.176535
-10.0,3,3039.195821
0.0,5,3039.227439
-7.0,1,3039.232449
-7.0,1,3039.237446
-7.0,1,3039.253557
10.0,4,3039.268847
10.0,4,3039.292682
-7.0,1,3039.298819
-10.0,4,3039.328906
0.0,5,3039.364727
-7.0,1,3039.36973
0.0,5,3039.39573
-7.0,1,3039.411416
-7.0,1,3039.416422
0.0,5,3039.449207
-7.0,1,3039.456581
-7.0,1,3039.463614
10.0,3,3039.488663
-7.0,1,3039.494684
-7.0,1,3039.501217
0.0,5,3039.542686
10.0,3,3039.573519
-7.0,1,3039.582543
-7.0,1,3039.589553
10.0,3,3039.622218
10.0,4,3039.64631
-7.0,1,3039.650818
10.0,4,3039.673384
-7.0,1,3039.680383
-10.0,4,3039.712006
-7.0,1,3039.716012
10.0,3,3039.729038
-7.0,1,3039.742607
10.0,4,3039.758975
-7.0,1,3039.77303
10.0,3,3039.786078
0.0,5,3039.819299
-7.0,1,3039.823629
-7.0,1,3039.837654
-7.0,1,3039.843002
0.0,5,3039.872084
-7.0,1,3039.877095
-7.0,1,3039.882116
10.0,4,3039.908544
0.0,5,3039.936618
-7.0,1,3039.943011
-7.0,1,3039.94767
10.0,3,3039.967731
0.0,5,3039.997121
-10.0,4,3040.034313
0.0,5,3040.062197
-7.0,1,3040.068208
-7.0,1,3040.072746
0.0,5,3040.102891
10.0,4,3040.127516
0.0,5,3040.159528
-7.0,1,3040.165559
0.0,5,3040.197522
0.0,5,3040.227109
10.0,3,3040.248054
-7.0,1,3040.252644
10.0,4,3040.278163
10.0,4,3040.304299
10.0,4,3040.322429
-7.0,1,3040.339464
-7.0,1,3040.345506
-7.0,1,3040.348497
-7.0,1,3040.353598
-7.0,1,3040.359598
-7.0,1,3040.375264
-7.0,1,3040.379248
0.0,5,3040.418099
0.0,5,3040.453657
-7.0,1,3040.457661
-7.0,1,3040.463675
10.0,3,3040.494098
-7.0,1,3040.498619
-7.0,1,3040.50364
-7.0,1,3040.508641
10.0,3,3040.531499
0.0,5,3040.5616
0.0,5,3040.586654
-7.0,1,3040.59167
0.0,5,3040.621355
-7.0,1,3040.627362
0.0,5,3040.659489
-10.0,4,3040.682826
10.0,3,3040.703988
-7.0,1,3040.708988
-7.0,1,3040.714031
-7.0,1,3040.719029
0.0,5,3040.750875
0.0,5,3040.78326
0.0,5,3040.810588
-10.0,3,3040.841223
0.0,5,3040.877398
-7.0,1,3040.882427
0.0,5,3040.909441
0.0,5,3040.940537
-7.0,1,3040.946581
-7.0,1,3040.960713
-7.0,1,3040.96459
-7.0,1,3040.969606
0.0,5,3041.001142
-7.0,1,3041.004658
0.0,5,3041.045208
0.0,5,3041.078322
-7.0,1,3041.083358
10.0,3,3041.105737
-7.0,1,3041.110734
-7.0,1,3041.115248
-7.0,1,3041.136344
-7.0,1,3041.143397
-7.0,1,3041.150396
10.0,3,3041.175486
-7.0,1,3041.180488
0.0,5,3041.211611
-10.0,3,3041.225921
0.0,5,3041.253407
0.0,5,3041.286312
0.0,5,3041.316431
0.0,5,3041.348388
-7.0,1,3041.362442
-7.0,1,3041.367447
-7.0,1,3041.371464
-7.0,1,3041.377474
-7.0,1,3041.382727
0.0,5,3041.413362
-10.0,3,3041.439671
-7.0,1,3041.444714
0.0,5,3041.476657
-7.0,1,3041.483687
-7.0,1,3041.503306
10.0,4,3041.524406
10.0,3,3041.550463
10.0,4,3041.574692
-7.0,1,3041.579692
-10.0,4,3041.6073
0.0,5,3041.636895
-7.0,1,3041.644935
-7.0,1,3041.652613
-7.0,1,3041.65875
-7.0,1,3041.672297
-7.0,1,3041.678308
0.0,5,3041.71118
0.0,5,3041.745385
-7.0,1,3041.750893
-7.0,1,3041.755408
0.0,5,3041.787539
-7.0,1,3041.793646
10.0,4,3041.817723
-7.0,1,3041.824762
0.0,5,3041.856217
0.0,5,3041.891371
-7.0,1,3041.911467
0.0,5,3041.942303
0.0,5,3041.970359
10.0,4,3041.984711
10.0,4,3042.010968
-10.0,3,3042.035902
-7.0,1,3042.042572
0.0,5,3042.07459
-7.0,1,3042.0811
-7.0,1,3042.085623
-7.0,1,3042.099196
-7.0,1,3042.104955
-7.0,1,3042.11251
0.0,5,3042.14649
0.0,5,3042.176166
-7.0,1,3042.17917
-7.0,1,3042.185181
-7.0,1,3042.200689
-10.0,4,3042.219259
10.0,4,3042.243357
-7.0,1,3042.248357
10.0,4,3042.279686
-7.0,1,3042.286719
-7.0,1,3042.304295
-7.0,1,3042.311388
0.0,5,3042.339695
10.0,3,3042.349214
0.0,5,3042.381296
-10.0,4,3042.40773
-7.0,1,3042.412242
-7.0,1,3042.425284
-7.0,1,3042.430789
-7.0,1,3042.435349
-7.0,1,3042.439317
-7.0,1,3042.444693
-7.0,1,3042.459264
10.0,4,3042.476331
-7.0,1,3042.493389
0.0,5,3042.527424
-7.0,1,3042.532475
-7.0,1,3042.537476
0.0,5,3042.567705
-7.0,1,3042.572228
-7.0,1,3042.581272
10.0,4,3042.606879
-7.0,1,3042.612933
10.0,3,3042.634526
-7.0,1,3042.639523
-7.0,1,3042.644572
-7.0,1,3042.662626
0.0,5,3042.695225
-7.0,1,3042.702568
10.0,4,3042.735387
-7.0,1,3042.741401
-7.0,1,3042.746409
-7.0,1,3042.752672
0.0,5,3042.783609
-7.0,1,3042.789604
-7.0,1,3042.805415
-7.0,1,3042.812447
-7.0,1,3042.817445
-7.0,1,3042.822825
0.0,5,3042.852681
0.0,5,3042.882803
-7.0,1,3042.887811
0.0,5,3042.916682
-7.0,1,3042.93256
-7.0,1,3042.937577
10.0,4,3042.962618
-7.0,1,3042.967621
-7.0,1,3042.972634
10.0,4,3042.999326
-7.0,1,3043.00455
-7.0,1,3043.009547
-7.0,1,3043.014584
-7.0,1,3043.028608
-7.0,1,3043.033638
-7.0,1,3043.038635
-7.0,1,3043.044333
-7.0,1,3043.048338
-7.0,1,3043.06265
-7.0,1,3043.067663
-10.0,4,3043.091343
10.0,3,3043.102265
0.0,5,3043.136406
10.0,4,3043.161385
-10.0,4,3043.191498
-7.0,1,3043.198036
10.0,4,3043.232186
0.0,5,3043.261288
0.0,5,3043.286659
-7.0,1,3043.291766
-7.0,1,3043.296687
-7.0,1,3043.300548
-7.0,1,3043.317864
-7.0,1,3043.322893
-7.0,1,3043.327893
-10.0,4,3043.356925
0.0,5,3043.382572
0.0,5,3043.411329
-7.0,1,3043.415348
10.0,3,3043.437255
10.0,4,3043.452612
-7.0,1,3043.467625
0.0,5,3043.502303
-7.0,1,3043.507299
-7.0,1,3043.512623
0.0,5,3043.542634
-7.0,1,3043.548327
10.0,3,3043.580943
10.0,4,3043.613105
-7.0,1,3043.617105
0.0,5,3043.659261
10.0,3,3043.672687
-7.0,1,3043.688369
-7.0,1,3043.694516
10.0,3,3043.705057
10.0,4,3043.734316
-7.0,1,3043.741316
0.0,5,3043.769363
-7.0,1,3043.783273
-7.0,1,3043.78828
-7.0,1,3043.794015
0.0,5,3043.819238
0.0,5,3043.852278
0.0,5,3043.882683
-10.0,4,3043.909273
10.0,4,3043.945639
-7.0,1,3043.952659
-7.0,1,3043.959671
10.0,4,3043.985461
-7.0,1,3043.991484
0.0,5,3044.019253
-7.0,1,3044.025287
-7.0,1,3044.029287
0.0,5,3044.059637
10.0,3,3044.080685
0.0,5,3044.110401
-7.0,1,3044.11561
-7.0,1,3044.121129
-7.0,1,3044.134679
-10.0,4,3044.149677
0.0,5,3044.183654
0.0,5,3044.215543
-7.0,1,3044.236623
-7.0,1,3044.243491
10.0,3,3044.256542
10.0,4,3044.281732
-7.0,1,3044.292048
-7.0,1,3044.314635
10.0,4,3044.337715
0.0,5,3044.375401
0.0,5,3044.418558
10.0,4,3044.443853
-7.0,1,3044.448852
-7.0,1,3044.463229
-7.0,1,3044.467237
0.0,5,3044.50036
10.0,4,3044.527518
0.0,5,3044.552587
10.0,4,3044.567622
0.0,5,3044.59551
-7.0,1,3044.610555
-7.0,1,3044.615079
0.0,5,3044.642588
0.0,5,3044.674691
0.0,5,3044.706514
10.0,3,3044.719534
-7.0,1,3044.73734
-7.0,1,3044.74439
0.0,5,3044.783524
-7.0,1,3044.790525
-7.0,1,3044.795587
0.0,5,3044.825993
0.0,5,3044.851579
-7.0,1,3044.857586
-7.0,1,3044.873364
-7.0,1,3044.878362
-7.0,1,3044.882741
0.0,5,3044.909114
-7.0,1,3044.915152
-7.0,1,3044.919151
-7.0,1,3044.936567
-7.0,1,3044.941579
-7.0,1,3044.947587
10.0,4,3044.973475
-7.0,1,3044.978478
-7.0,1,3044.98351
0.0,5,3045.017644
-10.0,3,3045.039204
-7.0,1,3045.044273
-7.0,1,3045.050779
-7.0,1,3045.056307
-7.0,1,3045.07084
-7.0,1,3045.07736
0.0,5,3045.110511
-7.0,1,3045.117039
0.0,5,3045.155213
0.0,5,3045.183296
-10.0,3,3045.203719
-10.0,4,3045.219469
0.0,5,3045.247219
-7.0,1,3045.263293
-7.0,1,3045.269296
0.0,5,3045.304581
-7.0,1,3045.309582
10.0,4,3045.332454
10.0,3,3045.349401
0.0,5,3045.384383
-7.0,1,3045.40153
-7.0,1,3045.407546
10.0,4,3045.429601
0.0,5,3045.463474
0.0,5,3045.505128
-7.0,1,3045.510634
0.0,5,3045.538581
0.0,5,3045.56502
0.0,5,3045.596352
-7.0,1,3045.601414
0.0,5,3045.631359
-7.0,1,3045.637367
-7.0,1,3045.64352
-7.0,1,3045.657727
-7.0,1,3045.662207
-10.0,3,3045.676258
-7.0,1,3045.689278
0.0,5,3045.72343
-7.0,1,3045.727415
0.0,5,3045.758501
-7.0,1,3045.763528
10.0,4,3045.793944
0.0,5,3045.833634
10.0,4,3045.863314
-7.0,1,3045.869317
10.0,4,3045.902988
-7.0,1,3045.90899
10.0,3,3045.92475
0.0,5,3045.954544
0.0,5,3045.988327
10.0,4,3046.025563
-7.0,1,3046.031577
0.0,5,3046.059685
0.0,5,3046.084235
0.0,5,3046.109298
-7.0,1,3046.123677
-7.0,1,3046.12868
-7.0,1,3046.135261
0.0,5,3046.173028
10.0,4,3046.198607
10.0,4,3046.221293
-7.0,1,3046.227303
-7.0,1,3046.231324
0.0,5,3046.260417
10.0,4,3046.288508
-7.0,1,3046.293538
-7.0,1,3046.298042
-10.0,3,3046.324171
0.0,5,3046.360809
-7.0,1,3046.367357
-10.0,3,3046.395667
0.0,5,3046.424604
-7.0,1,3046.428606
-7.0,1,3046.432714
-7.0,1,3046.438716
0.0,5,3046.467117
-7.0,1,3046.470622
-7.0,1,3046.489468
-7.0,1,3046.495489
-7.0,1,3046.500499
-7.0,1,3046.508021
0.0,5,3046.542368
10.0,3,3046.563226
-7.0,1,3046.567225
-7.0,1,3046.574289
10.0,4,3046.597356
0.0,5,3046.624941
-7.0,1,3046.628942
0.0,5,3046.657814
10.0,4,3046.685535
-7.0,1,3046.689536
-7.0,1,3046.69557
-10.0,4,3046.725693
0.0,5,3046.767346
0.0,5,3046.795343
-7.0,1,3046.800375
-10.0,4,3046.822528
-7.0,1,3046.826525
10.0,4,3046.850315
0.0,5,3046.88063
-7.0,1,3046.886688
0.0,5,3046.913754
0.0,5,3046.941318
0.0,5,3046.973432
-7.0,1,3046.990616
-7.0,1,3046.995924
0.0,5,3047.026656
-7.0,1,3047.033691
10.0,4,3047.069314
-7.0,1,3047.075364
-7.0,1,3047.080352
10.0,4,3047.10138
-7.0,1,3047.106404
-7.0,1,3047.113293
0.0,5,3047.143404
-7.0,1,3047.155481
-7.0,1,3047.161489
-7.0,1,3047.165498
-7.0,1,3047.171513
0.0,5,3047.200644
-7.0,1,3047.20496
-7.0,1,3047.217991
0.0,5,3047.24722
-7.0,1,3047.254834
10.0,4,3047.284346
-7.0,1,3047.290349
